Sex,isactive,Children,Educations,Age,Position,BirthPlace,InsuranceMonth,Marriage,Height,Unit,Horoscope,gender_retention_rate,education_retention_rate,age_group_retention_rate
Female,1,0,HighSchool,25,Ring,Qom,1,Single,164,Production,Ordibehesht,38.27993255,33.58633776,28.90625
Male,0,1,HighSchool,34,Warehouse,Qom,7,Married,170,Production,Azar,32.32405892,33.58633776,33.28748281
Male,1,0,HighSchool,53,Warehouse,Hamadan,250,Married,172,HR and Office,Mordad,32.32405892,33.58633776,33.33333333
Male,1,0,Diploma,22,Jet,Qom,0,Single,177,Production,Mordad,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,30,Packing,Lorestan,0,Single,167,Production,Mordad,32.32405892,36.96275072,33.28748281
Male,0,1,Bachelor,35,Autoconer,Khuzestan,116,Married,170,Production,Farvardin,32.32405892,40.17094017,36.50485437
Male,1,0,HighSchool,20,Jet,Qom,0,Single,175,Production,Aban,32.32405892,33.58633776,46.15384615
Female,1,0,Master,29,Laboratory,Hamadan,3,Single,160,Industrial Engineering,Farvardin,38.27993255,48.38709677,33.28748281
Male,0,0,Diploma,35,Maintenance and Repairs,Durrod,60,Married,173,Technical,Azar,32.32405892,36.96275072,36.50485437
Male,1,0,Bachelor,41,Office,Tehran,0,Single,177,Production,Aban,32.32405892,40.17094017,36.50485437
Female,0,0,HighSchool,19,Ring,Qom,0,Married,156,Production,Mordad,38.27993255,33.58633776,46.15384615
Male,1,2,Elementary,37,Tray and Reserver,Qom,120,Married,170,Production,Mordad,32.32405892,17.67241379,36.50485437
Male,1,1,PostDiploma,35,Electronic,Lorestan,132,Married,178,Electronic,Aban,32.32405892,39.78494624,36.50485437
Male,0,0,Bachelor,33,Electronic,Middle,96,Married,185,HSE,Dey,32.32405892,40.17094017,33.28748281
Male,0,0,Diploma,27,Ring,Qom,0,Single,173,Production,Aban,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,27,Ring,Qom,2,Single,168,Production,Aban,32.32405892,36.96275072,33.28748281
Female,0,0,Diploma,36,Ring,Central,0,Married,160,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Female,0,0,Diploma,27,Ring,Khuzestan,0,Married,160,Production,Khordad,38.27993255,36.96275072,33.28748281
Male,0,0,HighSchool,26,Ring,Qom,12,Married,190,Production,Aban,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,22,Packing,Qom,5,Married,178,Production,Tir,32.32405892,33.58633776,28.90625
Male,0,0,PostDiploma,33,Packing,Qom,60,Married,170,Technical,Dey,32.32405892,39.78494624,33.28748281
Female,0,0,Bachelor,26,Laboratory,Qom,0,Married,160,Industrial Engineering,Farvardin,38.27993255,40.17094017,28.90625
Female,1,0,Diploma,24,Ring,Ilam,2,Single,168,HSE,Azar,38.27993255,36.96275072,28.90625
Female,0,0,HighSchool,34,Ring,Ilam,0,Married,150,Production,Azar,38.27993255,33.58633776,33.28748281
Male,0,0,HighSchool,24,Packing,Hamadan,4,Married,185,Facilities,Khordad,32.32405892,33.58633776,28.90625
Male,0,3,Diploma,29,Packing,Khuzestan,14,Married,160,Production,Azar,32.32405892,36.96275072,33.28748281
Male,1,0,Master,31,Office,West Azerbaijan,25,Single,181,Production,Tir,32.32405892,48.38709677,33.28748281
Male,0,0,HighSchool,28,Packing,Qom,25,Married,166,Production,Esfand,32.32405892,33.58633776,33.28748281
Male,0,0,PostDiploma,31,Packing,West Azerbaijan,5,Married,170,Technical,Aban,32.32405892,39.78494624,33.28748281
Male,0,0,Diploma,36,Electronic,Qom,8,Married,175,Warehouse,Esfand,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,36,Electronic,Qom,8,Married,175,Technical,Esfand,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,36,Electronic,Qom,8,Married,175,Facilities,Esfand,32.32405892,36.96275072,36.50485437
Female,0,0,HighSchool,20,Ring,Qom,0,Married,167,Production,Tir,38.27993255,33.58633776,46.15384615
Female,1,0,Bachelor,25,Laboratory,Kermanshah,0,Single,170,Industrial Engineering,Khordad,38.27993255,40.17094017,28.90625
Female,1,0,Bachelor,24,Laboratory,Hamadan,6,Single,159,Production,Esfand,38.27993255,40.17094017,28.90625
Male,0,0,Diploma,27,Ring,Khuzestan,40,Married,178,Technical,Dey,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,24,Ring,Qom,0,Single,165,Production,Ordibehesht,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,26,Passage,Qom,26,Single,190,Technical,Esfand,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,29,Jet,Qom,0,Single,180,Production,Tir,32.32405892,36.96275072,33.28748281
Male,0,0,Bachelor,31,Facilities,Lorestan,48,Married,190,Technical,Khordad,32.32405892,40.17094017,33.28748281
Male,0,0,Bachelor,32,Facilities,Lorestan,40,Single,175,Technical,Bahman,32.32405892,40.17094017,33.28748281
Female,1,1,HighSchool,35,Packing,Qom,6,Married,165,Production,Bahman,38.27993255,33.58633776,36.50485437
Female,1,0,Elementary,30,Ring,Qom,8,Married,158,Production,Bahman,38.27993255,17.67241379,33.28748281
Male,0,0,Diploma,24,Passage,Qom,0,Single,180,IT,Azar,32.32405892,36.96275072,28.90625
Male,0,0,HighSchool,27,Packing,Afghanistan,0,Married,170,Production,Mehr,32.32405892,33.58633776,33.28748281
Female,0,0,Diploma,23,Ring,Qom,0,Married,167,Production,Mehr,38.27993255,36.96275072,28.90625
Male,0,0,Diploma,29,Maintenance and Repairs,Qom,16,Married,173,Production,Farvardin,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,30,Autoconer,Hamadan,1,Single,173,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,30,Autoconer,Hamadan,0,Single,173,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,30,Autoconer,Hamadan,4,Single,173,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,36,Passage,Isfahan,18,Married,175,Production,Farvardin,32.32405892,33.58633776,36.50485437
Male,0,0,Bachelor,31,Facilities,Qom,30,Single,186,Technical,Mehr,32.32405892,40.17094017,33.28748281
Male,1,0,Diploma,29,Packing,Khuzestan,96,Single,175,Production,Azar,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,42,Packing,Khuzestan,0,Married,157,Production,Dey,32.32405892,33.58633776,44.7761194
Male,0,0,HighSchool,21,Packing,Qom,0,Married,190,HR and Office,Mordad,32.32405892,33.58633776,46.15384615
Male,1,0,Bachelor,34,Electronic,Qom,8,Married,172,Industrial Engineering,Ordibehesht,32.32405892,40.17094017,33.28748281
Female,1,0,PostDiploma,28,HR and Training,Qom,48,Single,147,HR and Office,Dey,38.27993255,39.78494624,33.28748281
Male,1,0,Elementary,46,Flyer,Qom,2,Married,165,Production,Azar,32.32405892,17.67241379,44.7761194
Female,1,0,HighSchool,35,Ring,Kurdistan,4,Married,160,Production,Aban,38.27993255,33.58633776,36.50485437
Female,0,0,HighSchool,40,Ring,Qom,58,Married,160,Production,Azar,38.27993255,33.58633776,36.50485437
Male,0,0,HighSchool,25,Packing,Qom,60,Married,187,Production,Bahman,32.32405892,33.58633776,28.90625
Male,0,0,Elementary,36,Warehouse,Qom,10,Married,178,Production,Aban,32.32405892,17.67241379,36.50485437
Male,0,0,Bachelor,32,Electronic,Qom,11,Married,175,Production,Ordibehesht,32.32405892,40.17094017,33.28748281
Male,0,0,Diploma,30,Security,Qom,120,Married,185,HR and Office,Khordad,32.32405892,36.96275072,33.28748281
Male,1,0,HighSchool,42,Electronic,Khuzestan,14,Married,185,Electronic,Ordibehesht,32.32405892,33.58633776,44.7761194
Female,1,0,HighSchool,25,Ring,Golestan,7,Married,167,Production,Shahrivar,38.27993255,33.58633776,28.90625
Male,1,0,PostDiploma,34,Flyer,Qom,0,Single,180,Production,Khordad,32.32405892,39.78494624,33.28748281
Male,1,0,PostDiploma,34,Electronic,Qom,30,Single,178,HR and Office,Khordad,32.32405892,39.78494624,33.28748281
Female,1,0,Bachelor,27,Laboratory,Isfahan,0,Single,156,Production,Mehr,38.27993255,40.17094017,33.28748281
Female,0,0,HighSchool,32,Ring,Central,0,Married,163,Production,Khordad,38.27993255,33.58633776,33.28748281
Male,0,0,Diploma,31,Security,Qom,36,Married,183,Technical,Bahman,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,39,Ring,Khuzestan,52,Married,176,Production,Aban,32.32405892,36.96275072,36.50485437
Female,1,0,Diploma,30,Ring,Qom,2,Single,156,Production,Khordad,38.27993255,36.96275072,33.28748281
Female,0,0,HighSchool,31,Ring,Qom,0,Married,174,Production,Mehr,38.27993255,33.58633776,33.28748281
Male,0,0,Elementary,40,Ring,Qom,0,Married,175,Production,Mehr,32.32405892,17.67241379,36.50485437
Male,0,0,Bachelor,26,Electronic,Qom,66,Married,174,Electronic,Dey,32.32405892,40.17094017,28.90625
Male,0,0,HighSchool,22,Packing,Zanjan,2,Married,185,Technical,Esfand,32.32405892,33.58633776,28.90625
Male,0,0,PostDiploma,35,Security,Qom,6,Single,187,Production,Mordad,32.32405892,39.78494624,36.50485437
Male,1,0,HighSchool,36,Warehouse,Khuzestan,70,Married,175,Production,Ordibehesht,32.32405892,33.58633776,36.50485437
Female,1,0,Bachelor,28,HR and Training,Qom,30,Single,166,HR and Office,Aban,38.27993255,40.17094017,33.28748281
Male,1,0,HighSchool,21,Jet,Qom,0,Single,170,Technical,Azar,32.32405892,33.58633776,46.15384615
Male,1,0,HighSchool,21,Jet,Qom,0,Single,171,Technical,Azar,32.32405892,33.58633776,46.15384615
Female,0,0,HighSchool,30,Ring,Qom,0,Married,165,HSE,Farvardin,38.27993255,33.58633776,33.28748281
Male,0,0,HighSchool,23,Press,Tehran,42,Single,187,Production,Esfand,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,22,Ring,Qom,12,Married,198,Production,Mehr,32.32405892,33.58633776,28.90625
Male,0,0,Bachelor,27,Office,Khuzestan,13,Married,162,HR and Office,Tir,32.32405892,40.17094017,33.28748281
Male,1,0,Diploma,22,Jet,Zanjan,0,Single,172,Production,Mehr,32.32405892,36.96275072,28.90625
Male,0,0,PostDiploma,31,Maintenance and Repairs,Tehran,24,Married,175,Production,Ordibehesht,32.32405892,39.78494624,33.28748281
Male,0,0,Diploma,24,Ring,Isfahan,0,Single,178,Warehouse,Mordad,32.32405892,36.96275072,28.90625
Female,1,0,HighSchool,31,Ring,Qom,0,Married,178,Production,Esfand,38.27993255,33.58633776,33.28748281
Male,1,0,Diploma,30,Packing,Kerman,4,Married,175,Production,Azar,32.32405892,36.96275072,33.28748281
Male,0,0,Bachelor,25,Electronic,Qom,0,Married,187,HR and Office,Khordad,32.32405892,40.17094017,28.90625
Male,0,0,Diploma,35,Packing,Qom,150,Married,174,Production,Aban,32.32405892,36.96275072,36.50485437
Male,0,0,Bachelor,38,Electronic,Qom,124,Married,177,HR and Office,Khordad,32.32405892,40.17094017,36.50485437
Female,1,0,HighSchool,42,Ring,Alborz,35,Married,163,Production,Khordad,38.27993255,33.58633776,44.7761194
Male,0,0,HighSchool,34,Packing,Zanjan,0,Married,170,Production,Shahrivar,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,36,Packing,Afghanistan,0,Married,160,Production,Dey,32.32405892,33.58633776,36.50485437
Male,0,0,HighSchool,35,Security,Afghanistan,0,Married,177,Production,Farvardin,32.32405892,33.58633776,36.50485437
Male,0,0,HighSchool,42,Maintenance and Repairs,Tehran,10,Married,160,Technical,Dey,32.32405892,33.58633776,44.7761194
Male,0,0,Diploma,30,Security,Tehran,6,Married,185,Production,Farvardin,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,23,Ring,Qom,15,Married,182,Production,Dey,32.32405892,33.58633776,28.90625
Female,0,0,Bachelor,28,HR and Training,Qom,36,Married,168,HR and Office,Mordad,38.27993255,40.17094017,33.28748281
Female,1,0,Bachelor,26,HR and Training,Lorestan,2,Married,160,HR and Office,Bahman,38.27993255,40.17094017,28.90625
Male,1,0,Diploma,27,Facilities,Golestan,0,Married,169,Electronic,Aban,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,21,Packing,Qom,0,Married,188,Production,Azar,32.32405892,33.58633776,46.15384615
Female,0,0,Diploma,26,Ring,Khuzestan,0,Married,170,Production,Mehr,38.27993255,36.96275072,28.90625
Male,0,0,Diploma,22,Ring,Khuzestan,0,Married,176,Production,Mehr,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,42,Security,Khuzestan,204,Married,183,Production,Dey,32.32405892,36.96275072,44.7761194
Male,0,0,Elementary,36,Flyer,East Azerbaijan,0,Married,155,Production,Azar,32.32405892,17.67241379,36.50485437
Male,1,0,Diploma,23,Ring,Qom,47,Single,178,Technical,Dey,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,29,Flyer,North Khorasan,2,Married,175,Production,Farvardin,32.32405892,36.96275072,33.28748281
Female,1,0,HighSchool,22,Ring,Hamadan,8,Single,156,Production,Ordibehesht,38.27993255,33.58633776,28.90625
Female,0,0,HighSchool,24,Ring,Qom,0,Married,173,Facilities,Esfand,38.27993255,33.58633776,28.90625
Male,0,0,Diploma,24,Ring,Kurdistan,23,Married,192,Production,Farvardin,32.32405892,36.96275072,28.90625
Male,0,0,HighSchool,29,Packing,Kuwait,0,Married,171,Production,Dey,32.32405892,33.58633776,33.28748281
Male,1,0,HighSchool,31,Maintenance and Repairs,East Azerbaijan,85,Married,177,Technical,Mordad,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,20,Packing,Lorestan,3,Married,190,Production,Aban,32.32405892,36.96275072,46.15384615
Female,1,0,HighSchool,35,Ring,Khuzestan,18,Married,155,Production,Mordad,38.27993255,33.58633776,36.50485437
Female,1,0,HighSchool,34,Ring,Central,0,Married,170,Production,Farvardin,38.27993255,33.58633776,33.28748281
Male,1,0,HighSchool,41,Warehouse,Zanjan,0,Married,173,Facilities,Shahrivar,32.32405892,33.58633776,36.50485437
Male,1,0,Diploma,25,Electronic,Khorasan Razavi,17,Single,181,Electronic,Azar,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,25,Electronic,Khorasan Razavi,0,Single,180,Electronic,Azar,32.32405892,36.96275072,28.90625
Male,0,0,Elementary,24,Jet,Zanjan,0,Married,175,Production,Mordad,32.32405892,17.67241379,28.90625
Male,0,0,Diploma,36,Security,Central,120,Married,185,Technical,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,36,Security,Central,180,Married,185,Technical,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,35,Warehouse,Hamadan,5,Married,177,Production,Azar,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,22,Packing,Qom,3,Married,180,Technical,Bahman,32.32405892,36.96275072,28.90625
Male,0,0,Bachelor,26,Electronic,Guilan,15,Married,185,HSE,Esfand,32.32405892,40.17094017,28.90625
Male,0,0,PostDiploma,44,Electronic,Kermanshah,14,Married,175,Electronic,Shahrivar,32.32405892,39.78494624,44.7761194
Female,1,0,Diploma,23,Ring,Qom,17,Single,160,Production,Dey,38.27993255,36.96275072,28.90625
Male,0,0,PostDiploma,27,Electronic,Qom,12,Married,188,Electronic,Azar,32.32405892,39.78494624,33.28748281
Male,0,0,HighSchool,24,Autoconer,Afghanistan,0,Married,176,Production,Shahrivar,32.32405892,33.58633776,28.90625
Female,0,0,HighSchool,33,Ring,Khuzestan,20,Married,167,Production,Bahman,38.27993255,33.58633776,33.28748281
Male,0,0,Bachelor,23,Electronic,Qom,0,Married,183,HR and Office,Ordibehesht,32.32405892,40.17094017,28.90625
Male,0,0,HighSchool,22,Packing,Qom,0,Married,187,Production,Azar,32.32405892,33.58633776,28.90625
Male,0,0,Diploma,25,Autoclave,Qom,16,Single,173,Production,Mordad,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,35,Packing,Qom,132,Married,165,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,0,0,PostDiploma,31,Electronic,Qom,4,Married,173,HSE,Farvardin,32.32405892,39.78494624,33.28748281
Male,0,0,Diploma,22,Ring,Qom,0,Married,175,Production,Bahman,32.32405892,36.96275072,28.90625
Female,1,0,Diploma,36,Ring,Qom,0,Married,155,Production,Esfand,38.27993255,36.96275072,36.50485437
Male,1,0,Diploma,34,Maintenance and Repairs,Qom,5,Married,170,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Male,0,0,PostDiploma,36,Packing,Qom,36,Married,172,Production,Farvardin,32.32405892,39.78494624,36.50485437
Male,0,0,HighSchool,22,Autoconer,Central,1,Married,173,Production,Mehr,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,37,Security,Qom,132,Married,178,Production,Tir,32.32405892,33.58633776,36.50485437
Female,1,0,HighSchool,34,Ring,Khorasan Razavi,0,Married,157,Production,Dey,38.27993255,33.58633776,33.28748281
Male,1,0,Bachelor,28,Security,Lorestan,15,Single,179,Production,Azar,32.32405892,40.17094017,33.28748281
Male,1,0,PostDiploma,31,Open End,Zanjan,5,Married,178,Production,Shahrivar,32.32405892,39.78494624,33.28748281
Female,0,0,HighSchool,32,Ring,Qom,2,Married,171,Production,Azar,38.27993255,33.58633776,33.28748281
Male,0,0,Bachelor,36,Electronic,Qom,96,Married,175,Warehouse,Shahrivar,32.32405892,40.17094017,36.50485437
Female,1,0,HighSchool,20,Ring,Qom,0,Single,168,Production,Farvardin,38.27993255,33.58633776,46.15384615
Female,1,0,Bachelor,24,Technical and Engineering,Tabriz,0,Single,163,Production,Mordad,38.27993255,40.17094017,28.90625
Male,0,0,PostDiploma,26,Ring,Zanjan,0,Married,173,Production,Farvardin,32.32405892,39.78494624,28.90625
Female,1,0,HighSchool,21,Ring,Zanjan,0,Single,163,Production,Mordad,38.27993255,33.58633776,46.15384615
Female,1,0,HighSchool,27,Ring,Qom,0,Married,165,Production,Aban,38.27993255,33.58633776,33.28748281
Male,1,0,Master,27,Electronic,Qom,5,Single,173,Industrial Engineering,Bahman,32.32405892,48.38709677,33.28748281
Male,1,0,HighSchool,42,Warehouse,Hamadan,0,Married,173,Production,Khordad,32.32405892,33.58633776,44.7761194
Male,0,0,Bachelor,33,Electronic,Qom,0,Married,116,Production,Mordad,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,34,Warehouse,Qom,6,Married,180,Facilities,Dey,32.32405892,33.58633776,33.28748281
Female,0,0,Elementary,34,Ring,East Azerbaijan,0,Married,91,Production,Dey,38.27993255,17.67241379,33.28748281
Male,1,0,Diploma,25,Passage,Qom,0,Single,178,Production,Farvardin,32.32405892,36.96275072,28.90625
Female,1,0,Diploma,33,Ring,Central,0,Married,163,Production,Ordibehesht,38.27993255,36.96275072,33.28748281
Female,1,0,Diploma,31,Ring,Qom,0,Married,125,Production,Dey,38.27993255,36.96275072,33.28748281
Male,0,0,Diploma,22,Ring,Qom,0,Married,175,Production,Bahman,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,36,Ring,Zanjan,0,Married,176,Production,Mehr,32.32405892,36.96275072,36.50485437
Female,1,0,Diploma,26,Ring,Khuzestan,0,Single,161,Production,Esfand,38.27993255,36.96275072,28.90625
Male,1,0,HighSchool,34,Ring,Central,0,Married,176,Production,Farvardin,32.32405892,33.58633776,33.28748281
Male,1,0,Diploma,27,Flyer,Qom,0,Single,180,Production,Esfand,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,22,Ring,Qom,0,Married,175,Production,Bahman,32.32405892,36.96275072,28.90625
Male,1,0,Elementary,22,Packing,Qom,0,Single,179,Production,Azar,32.32405892,17.67241379,28.90625
Male,0,0,Bachelor,29,Doubling,Kermanshah,0,Married,176,Production,Ordibehesht,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,35,Ring,Qom,0,Married,176,Production,Ordibehesht,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,24,Ring,Qom,0,Married,175,Production,Farvardin,32.32405892,36.96275072,28.90625
Male,0,0,Master,30,Technical and Engineering,Tehran,0,Married,176,Production,Esfand,32.32405892,48.38709677,33.28748281
Male,0,0,Diploma,32,Flyer,Lorestan,0,Married,173,Production,Esfand,32.32405892,36.96275072,33.28748281
Male,1,0,Master,36,Flyer,Qom,0,Single,177,Industrial Engineering,Aban,32.32405892,48.38709677,36.50485437
Male,0,0,Diploma,26,Ring,Qom,10,Married,185,Technical,Khordad,32.32405892,36.96275072,28.90625
Female,1,0,Diploma,36,Ring,Qom,0,Married,161,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Female,0,0,HighSchool,27,Ring,Qom,7,Married,165,Production,Mordad,38.27993255,33.58633776,33.28748281
Female,0,0,HighSchool,30,Ring,Qom,6,Married,168,Production,Bahman,38.27993255,33.58633776,33.28748281
Male,1,0,Diploma,33,Security,Qom,0,Married,166,Production,Dey,32.32405892,36.96275072,33.28748281
Female,1,0,HighSchool,33,Ring,Qom,0,Married,169,Production,Esfand,38.27993255,33.58633776,33.28748281
Male,1,0,HighSchool,32,Tray and Reserver,Isfahan,0,Married,175,Production,Khordad,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,39,Packing,East Azerbaijan,0,Married,164,Production,Shahrivar,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,20,Ring,Tehran,0,Married,178,Production,Bahman,32.32405892,36.96275072,46.15384615
Male,1,0,HighSchool,23,Ring,Qom,0,Single,165,Production,Bahman,32.32405892,33.58633776,28.90625
Male,0,0,Diploma,21,Ring,Qom,0,Married,176,Production,Shahrivar,32.32405892,36.96275072,46.15384615
Male,0,0,Diploma,42,Ring,Qom,0,Married,176,Production,Aban,32.32405892,36.96275072,44.7761194
Male,0,0,HighSchool,36,Flyer,Qom,0,Married,173,Production,Bahman,32.32405892,33.58633776,36.50485437
